name,oracle_text,scryfall_link,image_src,chinese_simplified,chinese_traditional,french,german,italian,japanese,korean,portuguese,russian,spanish
Magnifying Glass,"Magnifying Glass	{3}
Artifact
{T}: Add {C}.
{4}, {T}: Investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")

",https://scryfall.com/card/iko/288/magnifying-glass,https://cards.scryfall.io/large/front/c/6/c606a71f-8fb0-486b-955f-727ebf436946.jpg?1706242321,放大镜,放大鏡,Loupe,Vergrößerungsglas,Lente d'Ingrandimento,拡大鏡,돋보기,Lente de Aumento,Увеличительное Стекло,Lente de aumento
Murderer's Axe,"Murderer's Axe	{4}
Artifact — Equipment
Equipped creature gets +2/+2.
Equip—Discard a card.

",https://scryfall.com/card/iko/289/murderers-axe,https://cards.scryfall.io/large/front/6/9/696dcb79-4915-424f-ba8f-5363ae3395a6.jpg?1576385443,行凶利斧,行凶利斧,Hache de meurtrier,Axt des Mörders,Ascia dell'Assassino,殺人者の斧,살인범의 도끼,Machado do Assassino,Топор Убийцы,Hacha del asesino
Neglected Heirloom // Ashmouth Blade,"Neglected Heirloom // Ashmouth Blade	{1}
Artifact — Equipment
Equipped creature gets +1/+1.
When equipped creature transforms, transform this Equipment.
Equip {1}

",https://scryfall.com/card/iko/290/neglected-heirloom--ashmouth-blade,https://cards.scryfall.io/large/front/7/8/7813cd70-bb60-4953-a35d-9876f5230c42.jpg?1736468641,遭弃传家宝 // 烬口宝刃,遭棄傳家寶 // 燼口寶刃,Héritage négligé // Lame de Cendregueule,Vergessenes Erbstück // Aschenmaul-Klinge,Eredità Dimenticata // Lama di Fauci di Cenere,忘れられていた家宝 // 灰口の刃,방치된 가보 // 잿주둥이 검,Herança Negligenciada // Lâmina de Boca Cinzenta,Забытое Наследство // Клинок Пепельной Пропасти,Herencia rechazada // Acero de Bocaceniza
Neglected Heirloom // Ashmouth Blade,"Neglected Heirloom // Ashmouth Blade	
Artifact — Equipment
Equipped creature gets +3/+3 and has first strike.
Equip {3}

",https://scryfall.com/card/iko/291/neglected-heirloom--ashmouth-blade,https://cards.scryfall.io/large/front/7/8/7813cd70-bb60-4953-a35d-9876f5230c42.jpg?1736468641,遭弃传家宝 // 烬口宝刃,遭棄傳家寶 // 燼口寶刃,Héritage négligé // Lame de Cendregueule,Vergessenes Erbstück // Aschenmaul-Klinge,Eredità Dimenticata // Lama di Fauci di Cenere,忘れられていた家宝 // 灰口の刃,방치된 가보 // 잿주둥이 검,Herança Negligenciada // Lâmina de Boca Cinzenta,Забытое Наследство // Клинок Пепельной Пропасти,Herencia rechazada // Acero de Bocaceniza
Runaway Carriage,"Runaway Carriage	{4}
Artifact Creature — Construct
Trample
When this creature attacks or blocks, sacrifice it at end of combat.
5/6
",https://scryfall.com/card/iko/292/runaway-carriage,https://cards.scryfall.io/large/front/6/c/6c8ce5d3-0184-4cfb-a41d-3d58229b2a5f.jpg?1576385460,落跑马车,落跑馬車,Calèche incontrôlée,Führerlose Kutsche,Carrozza Fuori Controllo,遁走する馬車,폭주하는 마차,Carruagem em Fuga,Неуправляемая Карета,Carruaje desbocado
Shard of Broken Glass,"Shard of Broken Glass	{1}
Artifact — Equipment
Equipped creature gets +1/+0.
Whenever equipped creature attacks, you may mill two cards.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)

",https://scryfall.com/card/iko/293/shard-of-broken-glass,https://cards.scryfall.io/large/front/7/a/7a4924d7-f787-474b-beca-3b369903485c.jpg?1707764882,玻璃碎片,玻璃碎片,Éclat de verre brisé,Glasscherbe,Scheggia di Vetro,ガラスの破片,부서진 유리 파편,Fragmento de Vidro,Осколок Разбитого Стекла,Fragmento de vidrio roto
Skeleton Key,"Skeleton Key	{1}
Artifact — Equipment
Equipped creature has skulk. (It can't be blocked by creatures with greater power.)
Whenever equipped creature deals combat damage to a player, you may draw a card. If you do, discard a card.
Equip {2}

",https://scryfall.com/card/iko/294/skeleton-key,https://cards.scryfall.io/large/front/3/1/3168317b-b166-483e-9d9a-20cdfcdc255c.jpg?1576385471,万能钥匙,萬能鑰匙,Passe-partout,Generalschlüssel,Passe-partout Scheletrico,合鍵,해골 열쇠,Chave-mestra,Скелетный Ключ,Llave maestra
Slayer's Plate,"Slayer's Plate	{3}
Artifact — Equipment
Equipped creature gets +4/+2.
Whenever equipped creature dies, if it was a Human, create a 1/1 white Spirit creature token with flying.
Equip {3}

",https://scryfall.com/card/iko/295/slayers-plate,https://cards.scryfall.io/large/front/c/0/c0810651-0301-46d4-b9d7-c2283ef4031a.jpg?1576385477,克星板甲,剋星板甲,Plaque de tueur,Rüstung des Monstertöters,Corazza dello Sterminatore,処刑者の板金鎧,시해자의 판금 갑옷,Armadura do Matador,Доспехи Истребителя,Armadura del exterminador
Tamiyo's Journal,"Tamiyo's Journal	{5}
Legendary Artifact — Book
At the beginning of your upkeep, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{T}, Sacrifice three Clues: Search your library for a card, put that card into your hand, then shuffle.

",https://scryfall.com/card/iko/296/tamiyos-journal,https://cards.scryfall.io/large/front/9/6/9602f893-38ad-4a24-be2a-c11c9b6aaf7f.jpg?1736468654,多美代的札记,多美代的札記,Journal de Tamiyo,Tamiyos Aufzeichnungen,Diario di Tamiyo,タミヨウの日誌,타미요의 일지,Diário de Tamiyo,Дневник Тамиё,Diario de Tamiyo
Tamiyo's Journal,"Tamiyo's Journal	{5}
Legendary Artifact — Book
At the beginning of your upkeep, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{T}, Sacrifice three Clues: Search your library for a card, put that card into your hand, then shuffle.

",https://scryfall.com/card/iko/297/tamiyos-journal,https://cards.scryfall.io/large/front/9/6/9602f893-38ad-4a24-be2a-c11c9b6aaf7f.jpg?1736468654,,,,,,,,,,
Tamiyo's Journal,"Tamiyo's Journal	{5}
Legendary Artifact — Book
At the beginning of your upkeep, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{T}, Sacrifice three Clues: Search your library for a card, put that card into your hand, then shuffle.

",https://scryfall.com/card/iko/298/tamiyos-journal,https://cards.scryfall.io/large/front/9/6/9602f893-38ad-4a24-be2a-c11c9b6aaf7f.jpg?1736468654,,,,,,,,,,
Tamiyo's Journal,"Tamiyo's Journal	{5}
Legendary Artifact — Book
At the beginning of your upkeep, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{T}, Sacrifice three Clues: Search your library for a card, put that card into your hand, then shuffle.

",https://scryfall.com/card/iko/299/tamiyos-journal,https://cards.scryfall.io/large/front/9/6/9602f893-38ad-4a24-be2a-c11c9b6aaf7f.jpg?1736468654,,,,,,,,,,
Tamiyo's Journal,"Tamiyo's Journal	{5}
Legendary Artifact — Book
At the beginning of your upkeep, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{T}, Sacrifice three Clues: Search your library for a card, put that card into your hand, then shuffle.

",https://scryfall.com/card/iko/300/tamiyos-journal,https://cards.scryfall.io/large/front/9/6/9602f893-38ad-4a24-be2a-c11c9b6aaf7f.jpg?1736468654,,,,,,,,,,
Tamiyo's Journal,"Tamiyo's Journal	{5}
Legendary Artifact — Book
At the beginning of your upkeep, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{T}, Sacrifice three Clues: Search your library for a card, put that card into your hand, then shuffle.

",https://scryfall.com/card/iko/301/tamiyos-journal,https://cards.scryfall.io/large/front/9/6/9602f893-38ad-4a24-be2a-c11c9b6aaf7f.jpg?1736468654,,,,,,,,,,
Thraben Gargoyle // Stonewing Antagonizer,"Thraben Gargoyle // Stonewing Antagonizer	{1}
Artifact Creature — Gargoyle
Defender
{6}: Transform this creature.
2/2
",https://scryfall.com/card/iko/302/thraben-gargoyle--stonewing-antagonizer,https://cards.scryfall.io/large/front/f/2/f2687683-2986-4e22-97d9-7820c870475b.jpg?1576385495,瑟班石像鬼 // 反逆石翼鬼,瑟班石像鬼 // 反逆石翼鬼,Gargouille de Thraben // Antagoniste ailepierre,Thraben-Gargoyle // Steinschwingen-Angreifer,Gargoyle di Thraben // Avversario Alaroccia,スレイベンのガーゴイル // 石翼の反目者,트레이벤 가고일 // 암석날개 적대자,Gárgula de Thraben // Antagonizador Petroalado,Трейбенская Горгулья // Камнекрылый Злодей,Gárgola de Thraben // Antagonizador alapiedra
Thraben Gargoyle // Stonewing Antagonizer,"Thraben Gargoyle // Stonewing Antagonizer	
Artifact Creature — Gargoyle Horror
Flying
4/2
",https://scryfall.com/card/iko/303/thraben-gargoyle--stonewing-antagonizer,https://cards.scryfall.io/large/front/f/2/f2687683-2986-4e22-97d9-7820c870475b.jpg?1576385495,瑟班石像鬼 // 反逆石翼鬼,瑟班石像鬼 // 反逆石翼鬼,Gargouille de Thraben // Antagoniste ailepierre,Thraben-Gargoyle // Steinschwingen-Angreifer,Gargoyle di Thraben // Avversario Alaroccia,スレイベンのガーゴイル // 石翼の反目者,트레이벤 가고일 // 암석날개 적대자,Gárgula de Thraben // Antagonizador Petroalado,Трейбенская Горгулья // Камнекрылый Злодей,Gárgola de Thraben // Antagonizador alapiedra
True-Faith Censer,"True-Faith Censer	{2}
Artifact — Equipment
Equipped creature gets +1/+1 and has vigilance.
As long as equipped creature is a Human, it gets an additional +1/+0.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)

",https://scryfall.com/card/iko/304/true-faith-censer,https://cards.scryfall.io/large/front/8/1/815eb91c-06fa-4362-803e-e9bf7d374856.jpg?1576385501,真信香炉,真信香爐,Encensoir de la vraie foi,Weihrauchfass,Turibolo della Vera Fede,信条の香炉,진실된 믿음의 향로,Defumador de Fé Verdadeira,Курильница Истинной Веры,Incensario de la fe verdadera
Wicker Witch,"Wicker Witch	{3}
Artifact Creature — Scarecrow

3/1
",https://scryfall.com/card/iko/305/wicker-witch,https://cards.scryfall.io/large/front/a/e/ae115587-012d-40ff-a20d-270fabf2f8c6.jpg?1576385506,柳条巫婆,柳條巫婆,Envoûteuse d'osier,Weidenhexe,Strega di Vimini,枝細工の魔女,고리버들 마녀,Bruxa de Vime,Плетеная Ведьма,Bruja de paja
Wild-Field Scarecrow,"Wild-Field Scarecrow	{3}
Artifact Creature — Scarecrow
Defender
{2}, Sacrifice this creature: Search your library for up to two basic land cards, reveal them, put them into your hand, then shuffle.
1/4
",https://scryfall.com/card/iko/306/wild-field-scarecrow,https://cards.scryfall.io/large/front/1/3/13629238-f907-47b7-bdba-164e38c7b6d2.jpg?1737936171,荒野稻草人,荒野稻草人,Épouvantail des champs sauvages,Wildwiesen-Vogelscheuche,Spaventapasseri del Campo Selvatico,荒原のカカシ,들판 허수아비,Espantalho do Campo Selvagem,Пугало с Дикого Поля,Espantapájaros del campo salvaje
Choked Estuary,"Choked Estuary	
Land
As this land enters, you may reveal an Island or Swamp card from your hand. If you don't, this land enters tapped.
{T}: Add {U} or {B}.

",https://scryfall.com/card/iko/307/choked-estuary,https://cards.scryfall.io/large/front/0/c/0c37e84e-e7e0-4dfe-bf17-daeb2e434861.jpg?1781100487,阻滞河口,阻滯河口,Estuaire asphyxié,Tote Flussmündung,Estuario Soffocato,詰まった河口,황폐화된 강어귀,Estuário Estrangulado,Забитое Устье,Estuario angosto
Drownyard Temple,"Drownyard Temple	
Land
{T}: Add {C}.
{3}: Return this card from your graveyard to the battlefield tapped.

",https://scryfall.com/card/iko/308/drownyard-temple,https://cards.scryfall.io/large/front/d/b/dbc8512a-9f6c-40d4-8049-14505e260746.jpg?1743207545,沉船地殿堂,沉船地殿堂,Temple du cimetière marin,Unterwassergrab-Tempel,Tempio della Relittopoli,溺墓の寺院,수장된 묘지 신전,Templo da Costa Náufraga,Храм на Кладбище Кораблей,Templo del cementerio marino
Foreboding Ruins,"Foreboding Ruins	
Land
As this land enters, you may reveal a Swamp or Mountain card from your hand. If you don't, this land enters tapped.
{T}: Add {B} or {R}.

",https://scryfall.com/card/iko/309/foreboding-ruins,https://cards.scryfall.io/large/front/7/6/76fdf6be-e13b-49ee-9d50-8625edb49951.jpg?1781100554,恶兆遗迹,惡兆遺跡,Ruines angoissantes,Unheilvolle Ruinen,Rovine del Presagio,凶兆の廃墟,불길한 폐허,Ruínas Agourentas,Зловещие Руины,Ruinas premonitorias
Forsaken Sanctuary,"Forsaken Sanctuary	
Land
This land enters tapped.
{T}: Add {W} or {B}.

",https://scryfall.com/card/iko/310/forsaken-sanctuary,https://cards.scryfall.io/large/front/f/3/f3e0b983-62e7-43fb-b5d5-402ea60a64d7.jpg?1592711483,遭弃圣殿,遭棄聖殿,Sanctuaire abandonné,Verlassenes Heiligtum,Santuario Abbandonato,放棄された聖域,버려진 성역,Santuário Abandonado,Заброшенное Святилище,Santuario abandonado
Fortified Village,"Fortified Village	
Land
As this land enters, you may reveal a Forest or Plains card from your hand. If you don't, this land enters tapped.
{T}: Add {G} or {W}.

",https://scryfall.com/card/iko/311/fortified-village,https://cards.scryfall.io/large/front/1/5/15f81ac6-a550-4782-a3a9-22d7fef1c206.jpg?1781183938,筑防村庄,築防村莊,Village fortifié,Befestigtes Dorf,Villaggio Fortificato,要塞化した村,요새화된 마을,Aldeia Fortificada,Укрепленная Деревня,Aldea fortificada
Foul Orchard,"Foul Orchard	
Land
This land enters tapped.
{T}: Add {B} or {G}.

",https://scryfall.com/card/iko/312/foul-orchard,https://cards.scryfall.io/large/front/1/e/1e1bad7b-e102-4dff-b79a-fd755c2b6d49.jpg?1631235942,邪秽果园,邪穢果園,Verger infâme,Fauliger Obstgarten,Frutteto Ripugnante,穢れた果樹園,역겨운 과수원,Pomar Hediondo,Нечестивый Сад,Huerto repugnante
Game Trail,"Game Trail	
Land
As this land enters, you may reveal a Mountain or Forest card from your hand. If you don't, this land enters tapped.
{T}: Add {R} or {G}.

",https://scryfall.com/card/iko/313/game-trail,https://cards.scryfall.io/large/front/2/a/2a84a604-7b05-4716-bcd8-40d2acdb76e8.jpg?1706241163,狩猎小径,狩獵小徑,Piste du gibier,Wildpfad,Pista della Preda,獲物道,사냥감의 흔적,Trilha de Caça,Звериная Тропа,Rastro de presas
Highland Lake,"Highland Lake	
Land
This land enters tapped.
{T}: Add {U} or {R}.

",https://scryfall.com/card/iko/314/highland-lake,https://cards.scryfall.io/large/front/4/6/46bb20af-a326-4a42-94d3-cb1990300e0f.jpg?1568005179,高地湖泊,高地湖泊,Lac des hautes terres,Hochlandsee,Lago dell'Altopiano,高地の湖,산악 호수,Lago Montanhês,Горное Озеро,Lago de las tierras altas
Port Town,"Port Town	
Land
As this land enters, you may reveal a Plains or Island card from your hand. If you don't, this land enters tapped.
{T}: Add {W} or {U}.

",https://scryfall.com/card/iko/315/port-town,https://cards.scryfall.io/large/front/3/f/3f962cab-c058-41f5-b7e1-5b063f374eb0.jpg?1780930333,港镇,港鎮,Ville portuaire,Hafenstadt,Città Portuale,港町,항구 도시,Cidade Portuária,Портовый Город,Pueblo portuario
Stone Quarry,"Stone Quarry	
Land
This land enters tapped.
{T}: Add {R} or {W}.

",https://scryfall.com/card/iko/316/stone-quarry,https://cards.scryfall.io/large/front/a/a/aa3575e1-7d2c-4777-b469-16f7483bb8e7.jpg?1608918111,采石场,採石場,Carrière de pierre,Steinbruch,Cava di Pietra,採石場,채석장,Pedreira,Каменоломня,Pedrera
Warped Landscape,"Warped Landscape	
Land
{T}: Add {C}.
{2}, {T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.

",https://scryfall.com/card/iko/317/warped-landscape,https://cards.scryfall.io/large/front/3/d/3d313741-af67-47fd-9beb-8abc7d554715.jpg?1592711754,歪曲地境,歪曲地境,Paysage difforme,Verzerrte Landschaft,Paesaggio Distorto,ねじれ地帯,뒤틀린 풍경,Paisagem Distorcida,Искаженный Ландшафт,Paisaje retorcido
"Westvale Abbey // Ormendahl, Profane Prince","Westvale Abbey // Ormendahl, Profane Prince	
Land
{T}: Add {C}.
{5}, {T}, Pay 1 life: Create a 1/1 white and black Human Cleric creature token.
{5}, {T}, Sacrifice five creatures: Transform this land, then untap it.

",https://scryfall.com/card/iko/318/westvale-abbey--ormendahl-profane-prince,https://cards.scryfall.io/large/front/5/f/5fbc6091-a161-45b0-9932-543b569caaee.jpg?1738800720,西行谷修道院 // 渎神之子欧魔达,西行谷修道院 // 瀆神之子歐魔達,"Abbaye du Val d'Orient // Ormendahl, prince des profanes","Abtei im Westtal // Ormendahl, Unheiliger Prinz","Abbazia di Vestvalle // Ormendahl, Principe Empio",ウェストヴェイルの修道院 // 不敬の皇子、オーメンダール,서쪽계곡 수도원 // 신성 모독 군주 오르멘달,"Abadia de Oestevale // Ormendahl, Príncipe Profano","Вествальское Аббатство // Ормендаль, Нечестивый Князь","Abadía de Cuenca Oeste // Ormendahl, príncipe profano"
